id,name,score1,score2
3473,Student_3473,73,63
3474,Student_3474,50,92
3475,Student_3475,54,61
3476,Student_3476,94,59
3477,Student_3477,90,58
3478,Student_3478,100,85
3479,Student_3479,90,83
3480,Student_3480,78,51
3481,Student_3481,96,61
3482,Student_3482,77,90
3483,Student_3483,99,53
3484,Student_3484,87,79
3485,Student_3485,88,92
3486,Student_3486,97,59
3487,Student_3487,96,78
3488,Student_3488,90,59
3489,Student_3489,87,68
3490,Student_3490,89,53
3491,Student_3491,61,96
3492,Student_3492,50,65
3493,Student_3493,77,91
3494,Student_3494,98,93
3495,Student_3495,69,97
3496,Student_3496,54,88
3497,Student_3497,97,68
3498,Student_3498,54,54
3499,Student_3499,55,99
3500,Student_3500,71,99
3501,Student_3501,50,62
3502,Student_3502,85,89
3503,Student_3503,83,81
3504,Student_3504,51,82
3505,Student_3505,90,99
3506,Student_3506,70,90
3507,Student_3507,79,86
3508,Student_3508,57,71
3509,Student_3509,79,59
3510,Student_3510,75,59
3511,Student_3511,70,79
3512,Student_3512,99,61
3513,Student_3513,66,98
3514,Student_3514,72,50
3515,Student_3515,73,96
3516,Student_3516,85,85
3517,Student_3517,93,96
3518,Student_3518,59,51
3519,Student_3519,93,66
3520,Student_3520,88,81
3521,Student_3521,59,95
3522,Student_3522,89,99
3523,Student_3523,97,94
3524,Student_3524,61,79
3525,Student_3525,87,60
3526,Student_3526,57,65
3527,Student_3527,55,60
3528,Student_3528,51,97
3529,Student_3529,99,50
3530,Student_3530,77,64
3531,Student_3531,75,56
3532,Student_3532,90,59
3533,Student_3533,60,99
3534,Student_3534,66,50
3535,Student_3535,63,56
3536,Student_3536,56,93
3537,Student_3537,80,93
3538,Student_3538,91,79
3539,Student_3539,54,90
3540,Student_3540,62,87
3541,Student_3541,82,57
3542,Student_3542,72,55
3543,Student_3543,70,60
3544,Student_3544,82,57
3545,Student_3545,71,90
3546,Student_3546,56,97
3547,Student_3547,51,60
3548,Student_3548,87,94
3549,Student_3549,60,77
3550,Student_3550,96,99
3551,Student_3551,90,69
3552,Student_3552,75,60
3553,Student_3553,96,82
3554,Student_3554,90,92
3555,Student_3555,82,89
3556,Student_3556,74,92
3557,Student_3557,53,85
3558,Student_3558,63,99
3559,Student_3559,83,96
3560,Student_3560,93,87
3561,Student_3561,93,96
3562,Student_3562,54,97
3563,Student_3563,84,94
3564,Student_3564,83,54
3565,Student_3565,100,59
3566,Student_3566,81,69
3567,Student_3567,67,50
3568,Student_3568,55,50
3569,Student_3569,89,84
3570,Student_3570,78,81
3571,Student_3571,95,72
3572,Student_3572,64,69
3573,Student_3573,73,67
3574,Student_3574,61,86
3575,Student_3575,96,61
3576,Student_3576,50,75
3577,Student_3577,78,58
3578,Student_3578,69,50
3579,Student_3579,86,71
3580,Student_3580,69,59
3581,Student_3581,56,65
3582,Student_3582,94,56
3583,Student_3583,79,80
3584,Student_3584,85,53
3585,Student_3585,83,67
3586,Student_3586,62,92
3587,Student_3587,56,93
3588,Student_3588,61,74
3589,Student_3589,57,57
3590,Student_3590,70,97
3591,Student_3591,88,51
3592,Student_3592,100,91
3593,Student_3593,95,74
3594,Student_3594,68,94
3595,Student_3595,86,52
3596,Student_3596,68,65
3597,Student_3597,89,79
3598,Student_3598,83,56
3599,Student_3599,52,98
3600,Student_3600,57,77
3601,Student_3601,53,58
3602,Student_3602,95,86
3603,Student_3603,92,100
3604,Student_3604,89,93
3605,Student_3605,77,99
3606,Student_3606,77,74
3607,Student_3607,56,66
3608,Student_3608,96,62
3609,Student_3609,62,72
3610,Student_3610,91,50
3611,Student_3611,51,56
3612,Student_3612,91,75
3613,Student_3613,68,54
3614,Student_3614,78,71
3615,Student_3615,66,83
3616,Student_3616,90,78
3617,Student_3617,81,91
3618,Student_3618,57,80
3619,Student_3619,82,90
3620,Student_3620,97,58
3621,Student_3621,98,89
3622,Student_3622,58,97
3623,Student_3623,65,70
3624,Student_3624,59,100
3625,Student_3625,81,95
3626,Student_3626,76,89
3627,Student_3627,90,85
3628,Student_3628,78,50
3629,Student_3629,82,78
3630,Student_3630,84,80
3631,Student_3631,61,66
3632,Student_3632,63,76
3633,Student_3633,92,51
3634,Student_3634,98,63
3635,Student_3635,70,78
3636,Student_3636,53,100
3637,Student_3637,100,61
3638,Student_3638,96,73
3639,Student_3639,71,65
3640,Student_3640,62,98
3641,Student_3641,85,56
3642,Student_3642,67,85
3643,Student_3643,82,71
3644,Student_3644,92,96
3645,Student_3645,98,96
3646,Student_3646,75,57
3647,Student_3647,50,82
3648,Student_3648,53,91
3649,Student_3649,52,80
3650,Student_3650,53,52
3651,Student_3651,84,84
3652,Student_3652,92,55
3653,Student_3653,70,53
3654,Student_3654,65,81
3655,Student_3655,85,90
3656,Student_3656,65,71
3657,Student_3657,53,56
3658,Student_3658,78,51
3659,Student_3659,98,83
3660,Student_3660,69,64
3661,Student_3661,53,86
3662,Student_3662,92,98
3663,Student_3663,72,54
3664,Student_3664,67,97
3665,Student_3665,85,98
3666,Student_3666,54,78
3667,Student_3667,85,85
3668,Student_3668,80,63
3669,Student_3669,89,63
3670,Student_3670,57,77
3671,Student_3671,53,67
3672,Student_3672,62,97
3673,Student_3673,83,58
3674,Student_3674,78,72
3675,Student_3675,58,70
3676,Student_3676,53,79
3677,Student_3677,92,84
3678,Student_3678,97,88
3679,Student_3679,73,65
3680,Student_3680,56,52
3681,Student_3681,79,53
3682,Student_3682,77,83
3683,Student_3683,60,67
3684,Student_3684,60,84
3685,Student_3685,67,71
3686,Student_3686,93,56
3687,Student_3687,70,92
3688,Student_3688,91,55
3689,Student_3689,83,89
3690,Student_3690,91,95
3691,Student_3691,54,94
3692,Student_3692,61,62
3693,Student_3693,56,63
3694,Student_3694,93,93
3695,Student_3695,67,88
3696,Student_3696,65,95
3697,Student_3697,79,58
3698,Student_3698,83,84
3699,Student_3699,51,84
3700,Student_3700,99,87
3701,Student_3701,93,83
3702,Student_3702,75,68
3703,Student_3703,99,100
3704,Student_3704,59,51
3705,Student_3705,81,64
3706,Student_3706,71,55
3707,Student_3707,65,88
3708,Student_3708,51,70
3709,Student_3709,90,73
3710,Student_3710,76,55
3711,Student_3711,76,83
3712,Student_3712,66,53
3713,Student_3713,50,86
3714,Student_3714,90,52
3715,Student_3715,82,77
3716,Student_3716,52,72
3717,Student_3717,72,85
3718,Student_3718,94,67
3719,Student_3719,68,65
3720,Student_3720,84,51
3721,Student_3721,52,66
3722,Student_3722,91,81
3723,Student_3723,93,81
3724,Student_3724,65,72
3725,Student_3725,92,95
3726,Student_3726,86,96
3727,Student_3727,63,80
3728,Student_3728,87,100
3729,Student_3729,94,87
3730,Student_3730,61,74
3731,Student_3731,70,62
3732,Student_3732,76,88
3733,Student_3733,51,73
3734,Student_3734,62,60
3735,Student_3735,56,95
3736,Student_3736,75,98
3737,Student_3737,77,96
3738,Student_3738,68,75
3739,Student_3739,50,70
3740,Student_3740,72,59
3741,Student_3741,87,62
3742,Student_3742,74,91
3743,Student_3743,51,56
3744,Student_3744,91,68
3745,Student_3745,72,98
3746,Student_3746,60,80
3747,Student_3747,51,52
3748,Student_3748,61,92
3749,Student_3749,64,100
3750,Student_3750,68,53
3751,Student_3751,63,98
3752,Student_3752,66,90
3753,Student_3753,66,73
3754,Student_3754,87,54
3755,Student_3755,80,67
3756,Student_3756,100,75
3757,Student_3757,58,55
3758,Student_3758,74,78
3759,Student_3759,97,70
3760,Student_3760,51,66
3761,Student_3761,61,52
3762,Student_3762,76,93
3763,Student_3763,53,65
3764,Student_3764,88,50
3765,Student_3765,69,81
3766,Student_3766,86,82
3767,Student_3767,93,59
3768,Student_3768,91,78
3769,Student_3769,63,57
3770,Student_3770,60,80
3771,Student_3771,87,80
3772,Student_3772,97,64
3773,Student_3773,53,55
3774,Student_3774,86,97
3775,Student_3775,83,88
3776,Student_3776,88,65
3777,Student_3777,74,91
3778,Student_3778,73,83
3779,Student_3779,84,93
3780,Student_3780,99,52
3781,Student_3781,90,53
3782,Student_3782,97,55
3783,Student_3783,53,89
3784,Student_3784,84,97
3785,Student_3785,75,95
3786,Student_3786,75,90
3787,Student_3787,63,50
3788,Student_3788,82,61
3789,Student_3789,79,84
3790,Student_3790,90,90
3791,Student_3791,99,79
3792,Student_3792,94,65
3793,Student_3793,93,92
3794,Student_3794,99,53
3795,Student_3795,85,85
3796,Student_3796,54,85
3797,Student_3797,53,90
3798,Student_3798,68,73
3799,Student_3799,83,90
3800,Student_3800,50,56
3801,Student_3801,70,68
3802,Student_3802,75,71
3803,Student_3803,66,57
3804,Student_3804,98,87
3805,Student_3805,69,85
3806,Student_3806,61,86
3807,Student_3807,55,57
3808,Student_3808,80,55
3809,Student_3809,53,63
3810,Student_3810,63,71
3811,Student_3811,61,53
3812,Student_3812,94,89
3813,Student_3813,76,84
3814,Student_3814,95,100
3815,Student_3815,90,95
3816,Student_3816,56,72
3817,Student_3817,59,60
3818,Student_3818,52,71
3819,Student_3819,58,99
3820,Student_3820,61,83
3821,Student_3821,83,64
3822,Student_3822,79,64
3823,Student_3823,85,99
3824,Student_3824,87,63
3825,Student_3825,70,70
3826,Student_3826,92,75
3827,Student_3827,87,67
3828,Student_3828,69,70
3829,Student_3829,97,68
3830,Student_3830,66,73
3831,Student_3831,77,78
3832,Student_3832,72,90
3833,Student_3833,89,78
3834,Student_3834,99,74
3835,Student_3835,95,62
3836,Student_3836,90,82
3837,Student_3837,96,79
3838,Student_3838,61,64
3839,Student_3839,92,56
3840,Student_3840,74,72
3841,Student_3841,89,63
3842,Student_3842,53,100
3843,Student_3843,65,76
3844,Student_3844,85,69
3845,Student_3845,53,93
3846,Student_3846,84,71
3847,Student_3847,56,76
3848,Student_3848,64,62
3849,Student_3849,75,60
3850,Student_3850,97,61
3851,Student_3851,52,73
3852,Student_3852,63,98
3853,Student_3853,70,64
3854,Student_3854,75,82
3855,Student_3855,50,63
3856,Student_3856,63,87
3857,Student_3857,64,60
3858,Student_3858,55,86
3859,Student_3859,73,64
3860,Student_3860,59,79
3861,Student_3861,57,87
3862,Student_3862,61,92
3863,Student_3863,87,62
3864,Student_3864,96,90
3865,Student_3865,91,99
3866,Student_3866,60,87
3867,Student_3867,78,76
3868,Student_3868,75,52
3869,Student_3869,79,68
3870,Student_3870,54,84
3871,Student_3871,51,81
3872,Student_3872,77,73
3873,Student_3873,96,79
3874,Student_3874,71,61
3875,Student_3875,75,83
3876,Student_3876,65,95
3877,Student_3877,73,99
3878,Student_3878,56,86
3879,Student_3879,91,72
3880,Student_3880,79,85
3881,Student_3881,80,82
3882,Student_3882,95,90
3883,Student_3883,57,73
3884,Student_3884,76,92
3885,Student_3885,57,96
3886,Student_3886,75,76
3887,Student_3887,99,58
3888,Student_3888,78,58
3889,Student_3889,81,62
3890,Student_3890,93,84
3891,Student_3891,85,62
3892,Student_3892,80,87
3893,Student_3893,80,99
3894,Student_3894,57,92
3895,Student_3895,89,62
3896,Student_3896,75,59
3897,Student_3897,97,54
3898,Student_3898,51,88
3899,Student_3899,100,63
3900,Student_3900,87,81
3901,Student_3901,63,56
3902,Student_3902,73,61
3903,Student_3903,85,72
3904,Student_3904,81,78
3905,Student_3905,59,67
3906,Student_3906,74,68
3907,Student_3907,92,53
3908,Student_3908,78,74
3909,Student_3909,60,53
3910,Student_3910,69,91
3911,Student_3911,92,100
3912,Student_3912,100,71
3913,Student_3913,53,62
3914,Student_3914,65,96
3915,Student_3915,55,86
3916,Student_3916,93,96
3917,Student_3917,55,59
3918,Student_3918,59,61
3919,Student_3919,64,96
3920,Student_3920,73,78
3921,Student_3921,97,89
3922,Student_3922,71,69
3923,Student_3923,61,54
3924,Student_3924,61,96
3925,Student_3925,54,83
3926,Student_3926,71,56
3927,Student_3927,69,59
3928,Student_3928,92,91
3929,Student_3929,85,81
3930,Student_3930,56,67
3931,Student_3931,93,95
3932,Student_3932,63,81
3933,Student_3933,97,84
3934,Student_3934,58,63
3935,Student_3935,91,74
3936,Student_3936,97,92
3937,Student_3937,82,73
3938,Student_3938,56,68
3939,Student_3939,81,55
3940,Student_3940,78,65
3941,Student_3941,60,70
3942,Student_3942,57,58
3943,Student_3943,85,52
3944,Student_3944,70,74
3945,Student_3945,69,83
3946,Student_3946,85,61
3947,Student_3947,62,86
3948,Student_3948,90,84
3949,Student_3949,59,57
3950,Student_3950,94,73
3951,Student_3951,93,50
3952,Student_3952,69,85
3953,Student_3953,62,95
3954,Student_3954,85,82
3955,Student_3955,53,66
3956,Student_3956,66,67
3957,Student_3957,95,90
3958,Student_3958,68,88
3959,Student_3959,79,57
3960,Student_3960,52,74
3961,Student_3961,76,62
3962,Student_3962,57,79
3963,Student_3963,64,55
3964,Student_3964,74,91
3965,Student_3965,75,75
3966,Student_3966,87,98
3967,Student_3967,75,74
3968,Student_3968,71,92
3969,Student_3969,97,99
3970,Student_3970,50,87
3971,Student_3971,53,63
3972,Student_3972,76,66
3973,Student_3973,88,74
3974,Student_3974,70,87
3975,Student_3975,53,99
3976,Student_3976,65,68
3977,Student_3977,62,56
3978,Student_3978,56,78
3979,Student_3979,79,96
3980,Student_3980,78,57
3981,Student_3981,60,60
3982,Student_3982,84,62
3983,Student_3983,88,53
3984,Student_3984,62,59
3985,Student_3985,67,64
3986,Student_3986,78,65
3987,Student_3987,96,79
3988,Student_3988,86,62
3989,Student_3989,58,82
3990,Student_3990,83,59
3991,Student_3991,51,72
3992,Student_3992,68,66
3993,Student_3993,81,100
3994,Student_3994,82,94
3995,Student_3995,91,72
3996,Student_3996,81,58
3997,Student_3997,84,51
3998,Student_3998,51,54
3999,Student_3999,60,93
4000,Student_4000,62,68
4001,Student_4001,54,98
4002,Student_4002,99,56
4003,Student_4003,94,56
4004,Student_4004,97,85
4005,Student_4005,72,92
4006,Student_4006,78,80
4007,Student_4007,63,60
4008,Student_4008,80,96
4009,Student_4009,80,65
4010,Student_4010,95,74
4011,Student_4011,68,70
4012,Student_4012,83,58
4013,Student_4013,75,69
4014,Student_4014,67,85
4015,Student_4015,95,87
4016,Student_4016,54,80
4017,Student_4017,69,89
4018,Student_4018,96,64
4019,Student_4019,53,57
4020,Student_4020,64,53
4021,Student_4021,53,78
4022,Student_4022,99,93
4023,Student_4023,84,71
4024,Student_4024,58,83
4025,Student_4025,69,99
4026,Student_4026,89,54
4027,Student_4027,67,72
4028,Student_4028,63,82
4029,Student_4029,78,53
4030,Student_4030,85,87
4031,Student_4031,50,56
4032,Student_4032,90,68
4033,Student_4033,57,73
4034,Student_4034,100,71
4035,Student_4035,74,76
4036,Student_4036,81,92
4037,Student_4037,73,86
4038,Student_4038,95,51
4039,Student_4039,63,74
4040,Student_4040,86,62
4041,Student_4041,51,80
4042,Student_4042,59,94
4043,Student_4043,82,87
4044,Student_4044,50,92
4045,Student_4045,58,91
4046,Student_4046,65,89
4047,Student_4047,97,80
4048,Student_4048,68,57
4049,Student_4049,70,67
4050,Student_4050,92,64
4051,Student_4051,79,90
4052,Student_4052,80,65
4053,Student_4053,73,97
4054,Student_4054,90,62
4055,Student_4055,63,70
4056,Student_4056,86,62
4057,Student_4057,99,97
4058,Student_4058,81,98
4059,Student_4059,89,50
4060,Student_4060,61,50
4061,Student_4061,82,73
4062,Student_4062,68,71
4063,Student_4063,62,50
4064,Student_4064,87,76
4065,Student_4065,72,98
4066,Student_4066,62,76
4067,Student_4067,77,55
4068,Student_4068,56,52
4069,Student_4069,96,82
4070,Student_4070,55,80
4071,Student_4071,59,69
4072,Student_4072,61,98
4073,Student_4073,77,83
4074,Student_4074,67,97
4075,Student_4075,90,65
4076,Student_4076,55,82
4077,Student_4077,85,67
4078,Student_4078,50,89
4079,Student_4079,81,99
4080,Student_4080,70,82
4081,Student_4081,89,90
4082,Student_4082,98,86
4083,Student_4083,76,80
4084,Student_4084,60,55
4085,Student_4085,50,66
4086,Student_4086,72,57
4087,Student_4087,52,87
4088,Student_4088,61,84
4089,Student_4089,80,63
4090,Student_4090,61,58
4091,Student_4091,84,68
4092,Student_4092,76,94
4093,Student_4093,71,91
4094,Student_4094,89,71
4095,Student_4095,50,68
4096,Student_4096,61,67
4097,Student_4097,68,86
4098,Student_4098,93,52
4099,Student_4099,100,86
4100,Student_4100,54,97
4101,Student_4101,83,68
4102,Student_4102,50,65
4103,Student_4103,55,53
4104,Student_4104,86,94
4105,Student_4105,66,91
4106,Student_4106,63,88
4107,Student_4107,62,97
4108,Student_4108,99,99
4109,Student_4109,63,61
4110,Student_4110,50,92
4111,Student_4111,84,82
4112,Student_4112,78,100
4113,Student_4113,96,69
4114,Student_4114,64,52
4115,Student_4115,53,67
4116,Student_4116,75,98
4117,Student_4117,71,84
4118,Student_4118,73,51
4119,Student_4119,59,79
4120,Student_4120,78,54
4121,Student_4121,71,82
4122,Student_4122,83,68
4123,Student_4123,91,52
4124,Student_4124,51,63
4125,Student_4125,83,78
4126,Student_4126,94,85
4127,Student_4127,91,59
4128,Student_4128,51,69
4129,Student_4129,68,55
4130,Student_4130,97,87
4131,Student_4131,78,50
4132,Student_4132,79,54
4133,Student_4133,66,56
4134,Student_4134,55,50
4135,Student_4135,75,85
4136,Student_4136,73,61
4137,Student_4137,76,76
4138,Student_4138,59,70
4139,Student_4139,64,66
4140,Student_4140,55,73
4141,Student_4141,67,86
4142,Student_4142,95,54
4143,Student_4143,88,94
4144,Student_4144,93,70
4145,Student_4145,94,50
4146,Student_4146,79,99
4147,Student_4147,53,68
4148,Student_4148,96,74
4149,Student_4149,85,74
4150,Student_4150,88,52
4151,Student_4151,59,97
4152,Student_4152,71,100
4153,Student_4153,90,94
4154,Student_4154,86,88
4155,Student_4155,73,55
4156,Student_4156,90,57
4157,Student_4157,54,56
4158,Student_4158,55,70
4159,Student_4159,71,86
4160,Student_4160,59,58
4161,Student_4161,96,79
4162,Student_4162,57,65
4163,Student_4163,71,79
4164,Student_4164,67,79
4165,Student_4165,73,77
4166,Student_4166,86,56
4167,Student_4167,77,80
4168,Student_4168,84,80
4169,Student_4169,95,94
4170,Student_4170,53,81
4171,Student_4171,84,65
4172,Student_4172,95,59
4173,Student_4173,66,80
4174,Student_4174,82,92
4175,Student_4175,61,68
4176,Student_4176,51,56
4177,Student_4177,59,89
4178,Student_4178,55,67
4179,Student_4179,69,90
4180,Student_4180,92,88
4181,Student_4181,84,95
4182,Student_4182,100,76
4183,Student_4183,65,66
4184,Student_4184,73,100
4185,Student_4185,50,64
4186,Student_4186,73,58
4187,Student_4187,86,65
4188,Student_4188,80,70
4189,Student_4189,92,56
4190,Student_4190,85,70
4191,Student_4191,77,91
4192,Student_4192,53,100
4193,Student_4193,96,88
4194,Student_4194,79,57
4195,Student_4195,80,55
4196,Student_4196,86,89
4197,Student_4197,81,89
4198,Student_4198,55,89
4199,Student_4199,51,56
4200,Student_4200,64,67
4201,Student_4201,58,62
4202,Student_4202,95,63
4203,Student_4203,52,100
4204,Student_4204,50,93
4205,Student_4205,94,54
4206,Student_4206,95,56
4207,Student_4207,84,75
4208,Student_4208,77,50
4209,Student_4209,75,95
4210,Student_4210,60,92
4211,Student_4211,97,59
4212,Student_4212,87,92
4213,Student_4213,96,64
4214,Student_4214,72,84
4215,Student_4215,54,59
4216,Student_4216,51,52
4217,Student_4217,86,87
4218,Student_4218,67,61
4219,Student_4219,69,90
4220,Student_4220,64,69
4221,Student_4221,96,53
4222,Student_4222,71,81
4223,Student_4223,98,95
4224,Student_4224,95,61
4225,Student_4225,67,70
4226,Student_4226,81,93
4227,Student_4227,85,65
4228,Student_4228,85,50
4229,Student_4229,95,99
4230,Student_4230,69,64
4231,Student_4231,95,50
4232,Student_4232,98,61
4233,Student_4233,72,94
4234,Student_4234,99,83
4235,Student_4235,99,95
4236,Student_4236,86,82
4237,Student_4237,77,80
4238,Student_4238,71,72
4239,Student_4239,54,62
4240,Student_4240,61,54
4241,Student_4241,87,82
4242,Student_4242,75,90
4243,Student_4243,53,65
4244,Student_4244,74,77
4245,Student_4245,94,71
4246,Student_4246,50,86
4247,Student_4247,100,73
4248,Student_4248,83,83
4249,Student_4249,81,52
4250,Student_4250,59,66
4251,Student_4251,80,76
4252,Student_4252,61,96
4253,Student_4253,96,80
4254,Student_4254,73,89
4255,Student_4255,69,80
4256,Student_4256,97,72
4257,Student_4257,74,56
4258,Student_4258,99,71
4259,Student_4259,57,56
4260,Student_4260,75,81
4261,Student_4261,91,53
4262,Student_4262,82,67
4263,Student_4263,99,85
4264,Student_4264,79,74
4265,Student_4265,75,78
4266,Student_4266,52,88
4267,Student_4267,53,92
4268,Student_4268,63,92
4269,Student_4269,66,73
